date,nav,source
2026-01-15,9.55,sharesansar_monthly
2026-02-15,9.58,sharesansar_monthly
2026-03-15,10.15,sharesansar_monthly
2026-04-15,9.98,sharesansar_monthly
2026-05-15,9.70,sharesansar_monthly
