date,nav,source
2026-01-15,9.97,sharesansar_monthly
2026-02-15,9.90,sharesansar_monthly
2026-03-15,10.37,sharesansar_monthly
2026-04-15,10.27,sharesansar_monthly
2026-05-15,10.12,sharesansar_monthly
