date,nav,source
2026-01-15,10.08,sharesansar_monthly
2026-02-15,10.08,sharesansar_monthly
2026-03-15,10.55,sharesansar_monthly
2026-04-15,12.84,sharesansar_monthly
2026-05-15,12.01,sharesansar_monthly
